Fecha,CO,NO2,PM2.5,VEL,DIR,TMP,RS
2024-09-27 22:00:00,1.167,92.56,6.0,0.66,178.89,12.61,0.0
2024-09-27 23:00:00,0.797,78.48,9.87,1.23,222.34,12.49,0.0
2024-09-28 00:00:00,0.631,48.48,19.14,0.67,214.33,12.35,0.0
2024-09-28 01:00:00,0.6725,35.17,24.97,1.46,268.4,12.19,0.0
2024-09-28 02:00:00,0.714,26.76,34.47,1.04,207.02,12.15,0.0
2024-09-28 03:00:00,0.721,46.04,38.47,1.21,210.96,12.73,0.0
2024-09-28 04:00:00,0.758,55.629999999999995,37.37,0.95,46.03,12.44,0.0
2024-09-28 05:00:00,0.785,65.22,25.56,1.35,69.28,11.84,0.0
2024-09-28 06:00:00,0.882,65.57,32.93,1.3,94.37,11.13,0.0
2024-09-28 07:00:00,1.311,67.33,30.85,0.95,119.2,11.23,0.0
2024-09-28 08:00:00,0.89,58.35,40.59,0.86,118.88,11.44,9.2
2024-09-28 09:00:00,1.021,42.08,19.05,1.21,146.45,12.5,196.9
2024-09-28 10:00:00,0.965,51.5,0.93,1.01,111.19,14.89,394.4
2024-09-28 11:00:00,0.907,54.86,2.29,1.15,82.5,16.02,642.0
2024-09-28 12:00:00,0.756,47.18,22.01,1.08,109.87,17.49,688.9
2024-09-28 13:00:00,0.655,25.93,11.4,0.64,285.84,16.06,41.1
2024-09-28 14:00:00,0.619,16.56,10.14,1.78,302.87,15.22,132.2
2024-09-28 15:00:00,0.766,16.81,9.5,2.67,260.12,16.16,412.9
2024-09-28 16:00:00,0.902,31.42,11.07,3.03,225.84,15.79,381.8
2024-09-28 17:00:00,0.816,47.19,5.61,3.09,149.21,12.53,50.8
2024-09-28 18:00:00,0.664,45.26,12.62,1.79,118.99,11.62,49.1
2024-09-28 19:00:00,0.656,31.02,10.94,1.74,88.84,11.31,12.6
2024-09-28 20:00:00,0.661,31.09,20.43,1.76,68.3,10.68,0.0
2024-09-28 21:00:00,0.87,33.76,27.16,1.74,82.86,10.22,0.0
2024-09-28 22:00:00,1.309,42.65,21.45,1.3,74.7,10.29,0.0
2024-09-28 23:00:00,0.986,60.76,15.59,0.49,142.01,10.56,0.0
2024-09-29 00:00:00,1.029,59.78,15.35,0.81,170.28,10.81,0.0
2024-09-29 01:00:00,0.945,62.78,13.16,1.15,190.75,11.1,0.0
2024-09-29 02:00:00,0.795,55.94,16.11,0.51,174.01,11.1,0.0
2024-09-29 03:00:00,0.753,45.11,19.88,0.69,243.98,11.06,0.0
2024-09-29 04:00:00,0.78,38.23,24.92,0.72,266.6,11.01,0.0
2024-09-29 05:00:00,1.083,45.98,11.43,0.71,237.44,10.84,0.0
2024-09-29 06:00:00,1.326,41.0,19.54,0.4,342.18,11.14,0.0
2024-09-29 07:00:00,1.156,35.14,29.79,0.74,165.48,11.01,0.0
2024-09-29 08:00:00,0.838,38.96,37.92,0.66,154.97,11.31,62.1
2024-09-29 09:00:00,0.732,36.72,39.8,0.75,88.44,14.95,297.9
2024-09-29 10:00:00,0.715,41.89,22.79,1.59,79.43,15.49,602.3
2024-09-29 11:00:00,0.672,41.04,9.69,2.05,83.12,16.25,812.0
2024-09-29 12:00:00,0.637,32.43,10.41,2.02,79.29,17.53,997.2
2024-09-29 13:00:00,0.584,27.92,8.6,1.88,79.06,18.56,773.0
2024-09-29 14:00:00,0.565,21.13,9.19,1.86,13.8,18.58,266.5
2024-09-29 15:00:00,0.547,21.71,10.31,1.18,256.87,17.19,50.1
2024-09-29 16:00:00,0.511,24.89,12.7,4.18,273.78,15.61,127.2
2024-09-29 17:00:00,0.577,18.56,16.29,2.71,192.0,15.22,137.3
2024-09-29 18:00:00,0.576,25.79,12.44,2.86,175.71,15.13,172.6
2024-09-29 19:00:00,0.608,31.95,12.21,2.72,165.35,14.25,55.5
2024-09-29 20:00:00,0.551,40.39,9.57,1.94,69.83,13.17,0.0
2024-09-29 21:00:00,0.734,44.78,19.38,1.35,42.33,12.04,0.0
2024-09-29 22:00:00,0.72,57.19,11.98,0.43,42.63,11.64,0.0
2024-09-29 23:00:00,0.532,52.44,4.65,0.51,157.73,11.73,0.0
2024-09-30 00:00:00,0.264,34.84,7.22,0.98,134.81,11.76,0.0
2024-09-30 01:00:00,0.2525,60.76,8.443333333333333,1.11,122.12,11.5,0.0
2024-09-30 02:00:00,0.241,30.44,9.666666666666666,0.64,106.63,11.17,0.0
2024-09-30 03:00:00,0.205,18.92,10.89,0.77,225.86,10.9,0.0
2024-09-30 04:00:00,0.215,17.67,12.113333333333333,1.62,186.48,10.49,0.0
2024-09-30 05:00:00,0.356,16.42,13.336666666666666,1.61,191.19,10.33,0.0
2024-09-30 06:00:00,1.016,43.96,14.56,1.32,213.16,10.35,0.0
2024-09-30 07:00:00,1.199,63.26,19.92,0.62,180.41,10.46,0.0
2024-09-30 08:00:00,0.853,53.0,20.48,0.89,247.44,10.82,47.5
2024-09-30 09:00:00,0.74,46.42,19.51,1.04,182.74,13.97,327.6
2024-09-30 10:00:00,0.498,53.01,24.34,1.26,134.1,16.79,596.1
2024-09-30 11:00:00,0.467,34.28,16.82,1.06,116.53,18.06,794.2
2024-09-30 12:00:00,0.443,27.47,8.84,1.1,64.39,19.39,975.2
2024-09-30 13:00:00,0.446,25.5,25.01,2.33,71.54,19.05,680.0
2024-09-30 14:00:00,0.375,25.21,21.23,1.89,38.92,19.47,621.4
2024-09-30 15:00:00,0.331,18.58,11.52,2.99,28.04,19.06,437.3
2024-09-30 16:00:00,0.461,16.14,14.58,3.09,33.3,18.57,431.3
2024-09-30 17:00:00,0.711,28.64,22.36,1.46,37.23,19.09,556.1
2024-09-30 18:00:00,0.724,56.27,18.95,1.58,153.26,16.91,92.2
2024-09-30 19:00:00,1.456,53.95,21.04,1.26,149.33,12.76,0.0
2024-09-30 20:00:00,1.519,67.97,22.02,1.41,196.42,12.86,0.0
2024-09-30 21:00:00,1.03,59.03,24.46,0.4,105.18,12.89,0.0
2024-09-30 22:00:00,1.164,65.8,29.16,0.43,201.06,12.84,0.0
2024-09-30 23:00:00,1.589,56.01,18.18,0.74,98.77,12.41,0.0
2024-10-01 00:00:00,1.286,53.32,20.86,0.11,197.28,12.37,0.0
2024-10-01 01:00:00,0.92,46.42,24.82,0.36,121.1,12.47,0.0
2024-10-01 02:00:00,0.515,50.02,25.06,0.69,161.34,12.19,0.0
2024-10-01 03:00:00,0.467,57.27,34.25,0.56,161.69,12.23,0.0
2024-10-01 04:00:00,0.613,51.51,46.9,0.87,74.29,11.96,0.0
2024-10-01 05:00:00,0.705,41.56,33.9,0.4,144.9,11.32,0.0
2024-10-01 06:00:00,1.409,40.58,20.83,0.53,191.51,10.55,0.0
2024-10-01 07:00:00,1.743,37.95,22.42,0.49,201.82,10.26,0.0
2024-10-01 08:00:00,1.016,45.84,19.81,0.55,171.72,10.78,66.0
2024-10-01 09:00:00,0.701,49.88,21.93,1.22,141.37,13.49,318.5
2024-10-01 10:00:00,0.54,40.02,23.91,1.19,150.14,16.09,555.5
2024-10-01 11:00:00,0.483,38.53,25.89,1.38,115.47,17.28,838.5
2024-10-01 12:00:00,0.486,36.35,23.07,1.56,69.75,18.28,904.0
2024-10-01 13:00:00,0.46299999999999997,32.3,20.34,2.19,84.04,19.31,1034.2
2024-10-01 14:00:00,0.44,28.78,15.72,2.25,52.45,20.07,954.0
2024-10-01 15:00:00,0.422,25.26,16.61,2.06,,19.36,646.9
2024-10-01 16:00:00,0.471,31.23,16.82,1.87,219.22,18.65,339.8
2024-10-01 17:00:00,0.82,38.72,22.78,1.83,148.83,16.45,68.8
2024-10-01 18:00:00,1.085,72.13,27.4,2.04,160.04,13.65,11.9
2024-10-01 19:00:00,1.231,76.9,21.22,1.08,105.77,12.94,10.4
2024-10-01 20:00:00,1.231,77.93,27.35,1.12,92.53,12.32,8.4
2024-10-01 21:00:00,0.951,71.25,34.85,1.19,339.93,12.41,7.4
2024-10-01 22:00:00,1.193,71.81,29.88,1.47,119.24,11.49,10.3
2024-10-01 23:00:00,0.853,68.51,25.28,0.96,146.68,11.42,11.4
2024-10-02 00:00:00,0.833,63.71,22.38,0.9,135.7,11.87,10.0
2024-10-02 01:00:00,0.832,59.3,26.02,1.01,155.4,11.64,9.9
2024-10-02 02:00:00,0.779,51.31,26.92,0.96,141.84,11.66,8.7
2024-10-02 03:00:00,0.747,46.08,29.16,0.33,147.83,11.39,8.6
2024-10-02 04:00:00,0.755,48.06,53.33,0.6,205.76,10.8,9.1
2024-10-02 05:00:00,0.814,42.09,36.03,0.68,154.6,11.3,10.4
2024-10-02 06:00:00,2.127,35.04,28.61,0.77,140.52,10.79,7.8
2024-10-02 07:00:00,1.678,26.67,37.754999999999995,0.21,214.08,10.45,8.6
2024-10-02 08:00:00,0.885,53.16,46.9,0.45,152.45,11.23,81.5
2024-10-02 09:00:00,0.745,45.39,32.85,0.58,159.94,14.73,287.1
2024-10-02 10:00:00,0.757,46.52,26.6,0.9,118.3,15.99,571.1
2024-10-02 11:00:00,0.612,58.56,22.8,1.7,69.79,16.78,819.5
2024-10-02 12:00:00,0.378,51.94,22.14,2.64,83.17,17.52,962.3
2024-10-02 13:00:00,0.413,32.16,16.74,2.81,70.53,18.92,1093.7
2024-10-02 14:00:00,0.319,31.78,3.51,2.73,50.32,19.29,822.9
2024-10-02 15:00:00,0.398,24.46,9.8,1.6,123.88,18.84,419.6
2024-10-02 16:00:00,0.605,29.43,21.55,0.7,121.36,18.3,274.3
2024-10-02 17:00:00,0.842,47.61,16.06,2.11,160.73,16.28,125.4
2024-10-02 18:00:00,1.225,74.06,20.98,1.79,197.18,12.14,20.2
2024-10-02 19:00:00,1.365,87.96,13.15,0.68,116.77,12.25,10.7
2024-10-02 20:00:00,1.149,84.47,17.76,0.51,335.33,12.22,10.3
2024-10-02 21:00:00,1.166,79.95,9.62,1.03,147.08,11.98,10.8
2024-10-02 22:00:00,1.14,75.39,19.07,1.11,128.0,11.89,10.3
2024-10-02 23:00:00,0.932,68.6,23.26,0.53,104.0,11.85,10.6
2024-10-03 00:00:00,0.609,66.41,19.6,0.25,156.35,11.9,10.4
2024-10-03 01:00:00,0.573,65.44,20.49,0.35,151.35,11.79,10.9
2024-10-03 02:00:00,0.467,64.5,15.87,0.76,129.18,11.72,10.7
2024-10-03 03:00:00,0.412,66.82,19.92,0.33,145.64,11.54,11.3
2024-10-03 04:00:00,0.517,64.02,26.93,0.97,152.81,11.55,10.6
2024-10-03 05:00:00,0.63,56.0,22.45,0.68,154.98,11.67,10.7
2024-10-03 06:00:00,1.049,44.72,13.63,0.25,206.01,11.61,10.6
2024-10-03 07:00:00,1.338,52.69,12.63,0.73,261.67,11.44,10.9
2024-10-03 08:00:00,0.701,61.63,27.69,0.89,252.57,12.02,79.0
2024-10-03 09:00:00,0.647,52.88,14.38,1.1,195.13,14.07,225.5
2024-10-03 10:00:00,0.596,49.02,19.59,1.55,221.64,15.79,330.4
2024-10-03 11:00:00,0.327,43.47,37.12,0.96,139.05,17.48,488.5
2024-10-03 12:00:00,0.263,25.83,33.4,0.47,80.6,19.86,877.0
2024-10-03 13:00:00,0.291,19.33,6.84,1.67,67.39,20.5,1095.6
2024-10-03 14:00:00,0.442,17.84,12.47,1.95,84.89,21.28,1088.0
2024-10-03 15:00:00,0.487,37.98,14.53,1.82,34.96,21.61,643.9
2024-10-03 16:00:00,0.566,44.57,27.99,2.74,243.07,18.54,83.6
2024-10-03 17:00:00,0.822,46.6,25.71,2.72,282.81,14.32,18.2
2024-10-03 18:00:00,1.043,51.25,25.31,2.4,280.6,13.89,61.6
2024-10-03 19:00:00,1.118,54.55,28.2,1.34,277.81,14.59,43.7
2024-10-03 20:00:00,0.822,62.41,10.72,0.74,274.75,13.9,7.1
2024-10-03 21:00:00,1.352,58.31,9.43,0.39,187.92,12.89,9.7
2024-10-03 22:00:00,0.794,56.66,7.64,0.63,272.43,12.84,10.6
2024-10-03 23:00:00,0.404,58.81,6.22,0.81,248.09,13.06,9.7
2024-10-04 00:00:00,0.501,31.16,4.07,1.7,208.38,13.17,7.7
2024-10-04 01:00:00,0.265,37.79,8.09,2.03,276.15,12.48,6.5
2024-10-04 02:00:00,0.321,20.6,8.17,1.4,262.2,12.08,6.6
2024-10-04 03:00:00,0.375,20.52,14.27,1.83,274.07,11.88,5.7
2024-10-04 04:00:00,0.518,31.16,12.46,1.99,276.92,11.15,6.5
2024-10-04 05:00:00,0.637,40.36,14.84,1.62,277.5,11.12,6.8
2024-10-04 06:00:00,0.772,47.55,13.23,1.51,249.88,11.32,7.0
2024-10-04 07:00:00,0.858,51.37,6.17,1.54,221.7,11.7,7.3
2024-10-04 08:00:00,0.676,49.27,17.91,1.74,206.39,12.41,47.0
2024-10-04 09:00:00,0.397,42.54,26.71,1.99,216.43,13.63,165.2
2024-10-04 10:00:00,0.248,34.8,8.91,2.73,224.03,14.71,297.6
2024-10-04 11:00:00,0.3,24.0,25.86,2.64,225.41,15.84,383.7
2024-10-04 12:00:00,0.403,30.19,18.98,1.45,207.5,17.98,659.1
2024-10-04 13:00:00,0.327,42.62,25.86,0.51,101.71,18.21,441.1
2024-10-04 14:00:00,0.437,23.48,27.36,1.3,67.4,18.35,445.9
2024-10-04 15:00:00,0.334,34.0,20.77,0.57,39.63,19.57,550.7
2024-10-04 16:00:00,0.437,24.76,21.91,1.94,199.22,19.22,442.9
2024-10-04 17:00:00,0.52,33.75,16.01,1.99,209.03,20.3,726.9
2024-10-04 18:00:00,0.664,35.72,19.51,1.47,33.99,19.16,241.7
2024-10-04 19:00:00,0.685,47.51,15.73,0.93,39.14,17.08,70.0
2024-10-04 20:00:00,0.639,55.78,9.47,1.04,23.54,15.22,0.0
2024-10-04 21:00:00,0.7,58.6,12.84,1.54,53.96,13.83,9.3
2024-10-04 22:00:00,0.67,58.43,10.54,1.08,99.65,13.47,10.4
2024-10-04 23:00:00,0.462,55.1,14.19,0.72,93.84,13.64,10.5
2024-10-05 00:00:00,0.32,46.81,9.23,1.15,136.67,13.38,9.6
2024-10-05 01:00:00,0.468,30.42,7.12,1.36,213.87,13.59,8.6
2024-10-05 02:00:00,0.423,41.82,4.91,1.35,218.72,13.71,7.5
2024-10-05 03:00:00,0.329,42.93,6.18,0.7,213.13,12.84,6.6
2024-10-05 04:00:00,0.253,39.82,5.84,0.72,203.87,11.63,7.6
2024-10-05 05:00:00,0.362,24.72,5.78,1.34,214.77,12.11,7.7
2024-10-05 06:00:00,0.576,36.95,4.37,1.89,210.74,12.56,7.0
2024-10-05 07:00:00,0.542,45.82,12.69,1.77,215.48,12.57,6.9
2024-10-05 08:00:00,0.356,32.47,11.3,2.14,221.98,13.33,98.6
2024-10-05 09:00:00,0.425,22.34,20.42,3.16,223.86,15.31,373.1
2024-10-05 10:00:00,0.335,24.67,35.87,2.89,224.19,16.85,620.3
2024-10-05 11:00:00,0.287,19.43,25.57,2.57,224.97,17.8,706.3
2024-10-05 12:00:00,0.351,16.15,13.23,2.25,231.34,19.76,1007.6
2024-10-05 13:00:00,0.476,25.18,19.72,1.2,220.77,21.24,1125.2
2024-10-05 14:00:00,0.483,26.93,13.34,1.78,101.14,21.06,496.7
2024-10-05 15:00:00,0.435,26.75,13.06,0.96,353.81,19.78,243.6
2024-10-05 16:00:00,0.475,27.16,9.84,3.28,257.81,18.65,278.9
2024-10-05 17:00:00,0.326,33.58,15.84,1.18,231.84,17.24,103.3
2024-10-05 18:00:00,0.299,30.3,5.57,2.1,130.16,16.14,109.8
2024-10-05 19:00:00,0.451,28.45,16.41,2.51,103.96,14.59,23.2
2024-10-05 20:00:00,0.578,40.56,23.01,1.44,69.9,13.55,9.8
2024-10-05 21:00:00,0.527,52.16,27.23,1.04,95.63,13.39,9.3
2024-10-05 22:00:00,0.531,52.43,22.19,0.98,112.12,13.28,9.4
2024-10-05 23:00:00,0.42,67.23,21.88,0.88,135.15,13.25,9.2
2024-10-06 00:00:00,0.568,51.61,13.65,0.91,65.28,13.21,9.5
2024-10-06 01:00:00,0.5455,45.99,14.45,1.02,87.84,12.78,10.5
2024-10-06 02:00:00,0.523,49.62,17.75,0.78,98.51,12.82,10.6
2024-10-06 03:00:00,0.441,38.09,9.95,0.47,137.75,12.67,9.5
2024-10-06 04:00:00,0.388,34.415,7.92,0.79,211.04,12.27,10.0
2024-10-06 05:00:00,0.419,30.74,10.42,1.22,186.63,12.68,6.8
2024-10-06 06:00:00,0.479,33.54,6.94,0.45,15.86,11.81,9.0
2024-10-06 07:00:00,0.705,35.67,18.85,1.76,236.49,12.02,7.3
2024-10-06 08:00:00,0.392,39.16,22.61,1.46,214.45,13.58,100.2
2024-10-06 09:00:00,0.335,21.06,24.94,1.51,214.16,15.53,350.8
2024-10-06 10:00:00,0.345,14.55,26.4,1.49,201.59,16.77,612.8
2024-10-06 11:00:00,0.388,11.93,32.01,1.53,131.87,17.89,845.3
2024-10-06 12:00:00,0.419,11.43,27.73,2.32,147.41,19.02,1052.5
2024-10-06 13:00:00,0.428,12.14,16.6,1.19,168.53,20.46,1052.8
2024-10-06 14:00:00,0.455,15.81,17.28,0.91,185.97,21.38,731.5
2024-10-06 15:00:00,0.458,19.95,18.24,1.66,125.81,21.27,634.9
2024-10-06 16:00:00,0.465,22.21,8.17,2.85,71.08,19.44,351.9
2024-10-06 17:00:00,0.435,22.95,2.87,1.64,83.94,18.47,248.1
2024-10-06 18:00:00,0.466,27.86,9.57,2.24,95.06,18.23,186.4
2024-10-06 19:00:00,0.447,31.97,10.57,2.76,103.61,16.95,68.6
2024-10-06 20:00:00,0.518,29.91,20.78,1.62,150.93,14.97,10.0
2024-10-06 21:00:00,0.576,40.05,19.01,2.32,244.49,13.44,0.0
2024-10-06 22:00:00,0.645,46.04,22.97,0.62,12.86,13.45,8.1
2024-10-06 23:00:00,0.658,65.51,20.65,0.85,272.24,13.21,7.9
2024-10-07 00:00:00,0.545,71.64,15.81,0.37,17.61,13.2,10.1
2024-10-07 01:00:00,0.425,60.23,15.14,0.55,104.76,13.26,9.9
2024-10-07 02:00:00,0.447,57.13,12.29,0.63,57.27,13.21,9.1
2024-10-07 03:00:00,0.349,54.88,20.4,0.78,107.47,12.73,9.6
2024-10-07 04:00:00,0.396,36.21,39.78,0.25,196.12,12.24,8.6
2024-10-07 05:00:00,0.501,41.63,23.34,0.62,200.82,12.33,9.0
2024-10-07 06:00:00,1.5,42.0,11.14,0.69,226.9,12.52,8.5
2024-10-07 07:00:00,1.264,49.85,23.22,0.83,190.85,12.59,8.0
2024-10-07 08:00:00,0.644,56.01,20.29,0.37,202.19,12.8,65.1
2024-10-07 09:00:00,0.405,47.71,23.33,1.17,171.5,14.75,300.4
2024-10-07 10:00:00,0.425,19.6,16.99,1.63,183.93,16.58,587.7
2024-10-07 11:00:00,0.413,18.16,23.97,1.61,143.17,18.14,826.5
2024-10-07 12:00:00,0.447,13.59,37.17,0.83,136.39,19.21,922.7
2024-10-07 13:00:00,0.506,15.21,18.59,1.58,111.66,20.51,996.4
2024-10-07 14:00:00,0.505,19.45,18.58,1.43,94.12,20.84,722.5
2024-10-07 15:00:00,0.473,23.06,16.6,0.92,42.37,21.5,874.2
2024-10-07 16:00:00,0.568,23.3,14.23,0.31,177.94,21.55,420.5
2024-10-07 17:00:00,0.76,30.81,13.8,2.05,244.56,19.43,281.5
2024-10-07 18:00:00,0.572,53.47,5.09,0.79,131.93,17.46,121.7
2024-10-07 19:00:00,0.552,43.94,1.25,1.13,82.04,16.26,35.0
2024-10-07 20:00:00,0.47,46.66,0.1,2.04,75.8,14.74,9.3
2024-10-07 21:00:00,0.398,37.36,5.64,1.9,65.37,13.64,10.8
2024-10-07 22:00:00,0.361,29.24,8.49,1.64,110.63,12.69,11.7
2024-10-07 23:00:00,0.361,24.75,10.69,1.8,183.26,12.02,12.4
2024-10-08 00:00:00,0.501,23.57,15.07,1.93,196.23,11.25,12.3
2024-10-08 01:00:00,0.46099999999999997,28.6,16.33,0.91,175.49,11.43,12.0
2024-10-08 02:00:00,0.421,47.33,14.83,0.16,297.18,11.67,11.5
2024-10-08 03:00:00,0.484,59.03,20.92,0.75,147.14,11.62,11.5
2024-10-08 04:00:00,0.418,61.195,29.75,0.71,143.41,11.6,11.8
2024-10-08 05:00:00,0.399,63.36,25.13,0.21,106.93,11.58,11.6
2024-10-08 06:00:00,0.81,65.56,34.31,0.89,111.22,11.34,11.4
2024-10-08 07:00:00,1.021,61.01,29.17,0.75,142.04,11.21,11.9
2024-10-08 08:00:00,0.94,57.01,48.32,0.69,123.66,11.52,32.7
2024-10-08 09:00:00,0.859,56.96,43.0,0.9,38.91,12.46,159.4
2024-10-08 10:00:00,0.778,53.05,37.55,0.68,129.93,13.96,365.3
2024-10-08 11:00:00,0.702,53.64,39.96,1.63,96.73,14.92,458.0
2024-10-08 12:00:00,0.728,62.43,22.73,0.71,116.34,17.56,652.1
2024-10-08 13:00:00,0.771,71.22,2.59,2.06,102.55,16.85,400.5
2024-10-08 14:00:00,0.459,70.13,1.86,0.95,86.89,17.68,376.6
2024-10-08 15:00:00,0.391,49.65,10.46,2.23,121.07,18.4,642.3
2024-10-08 16:00:00,0.579,41.23,10.18,0.69,354.39,15.67,72.1
2024-10-08 17:00:00,0.546,51.61,3.39,0.33,308.83,12.5,49.7
2024-10-08 18:00:00,0.52,48.72,2.58,0.97,140.22,12.9,117.2
2024-10-08 19:00:00,0.315,46.48,11.38,1.83,110.94,12.88,53.1
2024-10-08 20:00:00,0.211,37.38,8.86,1.45,97.28,11.95,11.5
2024-10-08 21:00:00,0.32,31.11,19.13,1.63,93.0,11.28,12.2
2024-10-08 22:00:00,0.304,41.67,19.76,1.21,84.14,11.1,12.6
2024-10-08 23:00:00,0.29,52.24,19.44,0.84,151.29,11.38,12.3
2024-10-09 00:00:00,0.227,51.61,20.83,1.09,85.14,11.56,11.6
2024-10-09 01:00:00,0.258,50.15,11.29,0.89,124.87,11.62,11.0
2024-10-09 02:00:00,0.296,48.18,16.74,0.86,150.92,11.61,11.1
2024-10-09 03:00:00,0.263,48.4,19.86,0.82,149.14,11.73,11.0
2024-10-09 04:00:00,0.323,44.55,34.29,0.7,151.01,11.88,10.3
2024-10-09 05:00:00,0.52,37.64,52.03,0.76,3.75,11.81,10.1
2024-10-09 06:00:00,1.169,33.16,39.36,0.31,213.3,11.53,9.5
2024-10-09 07:00:00,1.419,32.18,42.53,0.24,187.33,10.85,10.3
2024-10-09 08:00:00,0.939,45.51,25.99,0.6,265.16,11.4,88.1
2024-10-09 09:00:00,0.794,44.07,17.92,0.79,79.72,13.75,212.0
2024-10-09 10:00:00,0.597,47.43,23.31,1.5,77.6,13.57,549.5
2024-10-09 11:00:00,0.336,47.26,29.32,1.91,84.67,15.74,802.6
2024-10-09 12:00:00,0.346,28.7,23.8,2.34,85.31,17.33,996.5
2024-10-09 13:00:00,0.394,25.92,18.28,1.98,81.23,18.87,1023.8
2024-10-09 14:00:00,0.377,32.35,1.38,1.62,65.06,19.88,759.8
2024-10-09 15:00:00,0.306,26.64,7.81,2.06,41.82,19.84,427.6
2024-10-09 16:00:00,0.389,18.39,2.46,1.47,7.37,19.49,576.9
2024-10-09 17:00:00,0.45,29.08,9.88,1.22,309.99,18.54,358.9
2024-10-09 18:00:00,0.538,40.3,10.03,2.38,188.2,15.59,37.2
2024-10-09 19:00:00,0.806,49.97,10.45,1.33,271.47,14.78,27.7
2024-10-09 20:00:00,0.724,62.34,9.5,1.54,169.78,12.71,11.1
2024-10-09 21:00:00,0.56,62.46,9.93,1.49,135.11,12.81,10.2
2024-10-09 22:00:00,0.252,60.46,7.56,0.9,135.47,12.63,11.1
2024-10-09 23:00:00,0.195,44.55,8.01,1.64,101.07,12.31,11.1
2024-10-10 00:00:00,0.098,28.9,5.98,1.39,82.7,12.07,11.3
2024-10-10 01:00:00,0.074,21.18,11.36,1.05,83.5,12.01,11.6
2024-10-10 02:00:00,0.063,16.81,3.88,1.47,89.15,11.83,11.6
2024-10-10 03:00:00,0.057,17.25,12.64,1.14,88.95,11.57,12.0
2024-10-10 04:00:00,0.074,19.34,14.26,0.98,101.16,11.66,11.9
2024-10-10 05:00:00,0.18,22.47,22.29,1.36,62.86,11.58,11.7
2024-10-10 06:00:00,0.249,37.68,27.01,1.55,86.47,11.19,12.2
2024-10-10 07:00:00,0.608,47.69,33.54,0.96,129.9,11.45,12.3
2024-10-10 08:00:00,0.835,51.1,46.04,1.36,101.08,11.57,33.0
2024-10-10 09:00:00,0.752,47.27,34.57,0.86,115.95,12.34,127.5
2024-10-10 10:00:00,0.743,45.97,17.58,0.68,112.37,14.19,302.0
2024-10-10 11:00:00,0.904,46.81,24.31,1.16,102.26,16.04,533.4
2024-10-10 12:00:00,0.523,54.48,14.34,1.99,79.96,16.64,673.4
2024-10-10 13:00:00,0.36,40.96,9.88,2.53,75.36,16.94,615.1
2024-10-10 14:00:00,0.426,29.41,6.18,2.98,83.36,17.17,684.4
2024-10-10 15:00:00,0.647,32.51,18.73,3.23,87.36,18.14,666.5
2024-10-10 16:00:00,1.018,54.28,13.59,2.48,179.86,15.29,37.8
2024-10-10 17:00:00,0.655,62.37,10.03,1.82,189.12,12.44,31.4
2024-10-10 18:00:00,0.546,63.79,21.51,1.03,139.21,13.06,89.6
2024-10-10 19:00:00,0.531,65.58,19.73,0.98,99.32,13.2,73.5
2024-10-10 20:00:00,0.666,67.17,16.96,1.18,102.11,12.49,10.0
2024-10-10 21:00:00,0.47,65.93,20.5,0.83,87.84,12.35,9.7
2024-10-10 22:00:00,0.516,58.38,23.51,1.58,98.09,12.14,10.5
2024-10-10 23:00:00,0.615,63.13,16.61,1.51,102.54,11.83,11.6
2024-10-11 00:00:00,0.645,60.5,22.11,0.89,99.58,12.14,10.7
2024-10-11 01:00:00,0.78,56.45,23.16,0.65,132.51,12.13,10.8
2024-10-11 02:00:00,0.502,47.23,23.26,0.35,146.04,12.01,10.7
2024-10-11 03:00:00,0.428,55.8,18.1,0.78,137.8,11.9,11.9
2024-10-11 04:00:00,0.517,56.84,24.46,0.7,133.08,11.76,12.0
2024-10-11 05:00:00,0.706,51.94,13.71,0.89,77.07,11.81,11.5
2024-10-11 06:00:00,0.937,44.08,10.36,0.76,153.49,11.8,11.5
2024-10-11 07:00:00,0.95,35.27,27.82,0.39,163.24,11.88,10.5
2024-10-11 08:00:00,0.545,46.41,32.04,0.41,242.84,12.59,90.5
2024-10-11 09:00:00,0.377,32.86,15.17,0.23,138.61,13.77,188.9
2024-10-11 10:00:00,0.337,28.39,17.52,0.43,16.31,17.6,618.8
2024-10-11 11:00:00,0.381,37.8,15.9,1.36,139.72,18.37,815.7
2024-10-11 12:00:00,0.311,35.21,25.3,2.02,74.77,18.72,680.3
2024-10-11 13:00:00,0.252,26.88,12.89,2.58,70.39,18.42,716.1
2024-10-11 14:00:00,0.327,15.08,9.15,2.5,47.18,18.95,844.6
2024-10-11 15:00:00,0.334,24.19,10.25,2.22,16.62,19.56,794.1
2024-10-11 16:00:00,0.337,25.3,9.23,2.35,40.33,19.22,280.6
2024-10-11 17:00:00,0.255,32.29,11.01,2.72,18.33,18.3,177.1
2024-10-11 18:00:00,0.253,26.52,7.76,1.28,74.23,17.43,78.0
2024-10-11 19:00:00,0.809,30.01,6.3,2.41,45.42,17.0,37.9
2024-10-11 20:00:00,0.401,50.58,2.79,1.92,57.0,15.75,0.0
2024-10-11 21:00:00,0.432,45.53,8.42,1.5,113.75,14.9,8.6
2024-10-11 22:00:00,0.23,44.03,9.63,2.16,41.74,14.6,6.7
2024-10-11 23:00:00,0.225,29.55,6.63,1.78,32.99,14.06,5.9
2024-10-12 00:00:00,0.222,27.1,12.38,2.32,31.7,13.71,0.0
